DISTRICT,amount_paid_StaT,amount_paid_CtyF,amount_paid_FPaSD,amount_paid_LbrF,amount_paid_PaRF,amount_paid_PbSF,amount_paid_CaPA,amount_paid_Totl,amount_left_StaT,amount_left_CtyF,amount_left_FPaSD,amount_left_LbrF,amount_left_PaRF,amount_left_PbSF,amount_left_CaPA,amount_left_Totl,pct_spent,pct_paid_dal,pct_left_dal,COUNCIL,COUNCILPER,COMMENTS,SHAPE_STAr,SHAPE_STLe,color_id,geometry
1,364793,0,0,0,0,0,0,364793,7992616,0,0,0,0,0,0,7992616,0.043649054389943105,0.009357061360543342,0.05086884119973036,1,Chad West,Inaugurated 2019-06-17,343352603.892,88541.3042539,2,"list(list(c(-96.8099570006762, -96.8096980004497, -96.8093979994053, -96.8087789998768, -96.8083389996971, -96.8080109997705, -96.8079519990038, -96.8073560002867, -96.8070920006582, -96.8068730001301, -96.8063149998333, -96.8058259999113, -96.8055300007164, -96.8053609996518, -96.8051400004449, -96.8049850007148, -96.8048609997151, -96.8048019998219, -96.8047470000041, -96.8046949998811, -96.8046339997487, -96.8046890001258, -96.8047530001237, -96.8045870002423, -96.8044760004258, -96.8044250002302, 
-96.8042489998171, -96.8041250004096, -96.8040939994037, -96.8040599996319, -96.8040600003944, -96.8040670007359, -96.8041010005512, -96.8041719996553, -96.8041940000489, -96.8042069997763, -96.8042590001223, -96.8043689999602, -96.804532000521, -96.8046559991245, -96.8047769999891, -96.8047949998689, -96.8049069998346, -96.805065999615, -96.8055270002133, -96.8065059997004, -96.808448000464, -96.8088689993899, -96.8091629998689, -96.8093009996949, -96.8094310000849, -96.809535999909, -96.8096670006503, 
-96.8097360002597, -96.8097810006733, -96.8098440000206, -96.8098639992549, -96.8098670003646, -96.809831000405, -96.8097350001447, -96.8094870004583, -96.8093920005019, -96.8093409994778, -96.8093010002172, -96.8093009998111, -96.8092859995006, -96.809238999794, -96.809285999847, -96.8092950002425, -96.8093290006739, -96.8093759999223, -96.8094719995006, -96.8095660001516, -96.8095940001298, -96.809657999614, -96.8097470000592, -96.8099860002177, -96.8101830000054, -96.8103220000919, -96.8110780002901, 
-96.8113859993481, -96.8117209995818, -96.8119010004182, -96.812050999675, -96.8122560006473, -96.8126959998733, -96.8128190002223, -96.8129059993538, -96.8129850001955, -96.8141409996454, -96.8156270005033, -96.817974999676, -96.8183020007463, -96.8187479997025, -96.8199100003173, -96.8216570000038, -96.8222040005705, -96.8224850004238, -96.8226689998756, -96.8228100004556, -96.8230220007738, -96.8231489996555, -96.8233600002923, -96.8234350006085, -96.8234899998864, -96.8235679999863, -96.823671999738, 
-96.8237190006208, -96.8237450000844, -96.8237670008253, -96.8237699996608, -96.8237309994071, -96.8237310001552, -96.8237509998097, -96.8238260003502, -96.823866000107, -96.823886000517, -96.8239669993573, -96.8240579999322, -96.8241920001839, -96.8243710002673, -96.8245399999621, -96.8245990003119, -96.8248730003323, -96.8249910005529, -96.8250749999465, -96.8251159997068, -96.825203999767, -96.8252719997402, -96.8252839999279, -96.8253100000089, -96.825382000111, -96.8254279998226, -96.8255429995797, 
-96.8257020001221, -96.8260810004726, -96.8263089994313, -96.8266230004433, -96.8267030005289, -96.8267530004079, -96.8274299995989, -96.8274619999131, -96.8276859996929, -96.8280810003981, -96.8283820000345, -96.8285279995623, -96.8302029999525, -96.8303609998748, -96.8306349999742, -96.8311610004697, -96.8316369998314, -96.8329069997208, -96.8334269994327, -96.8340620001604, -96.83543100017, -96.8355649996052, -96.8367010000063, -96.8368449995703, -96.8374299997093, -96.8378990003106, -96.8384760002077, 
-96.8389440000453, -96.8400250000007, -96.8407389996152, -96.842000000226, -96.8445949996346, -96.8459910002464, -96.8472390004632, -96.847894999452, -96.8486220003143, -96.8489099997114, -96.8491980001115, -96.8511369999895, -96.8537579999749, -96.8546289995965, -96.8556310004167, -96.8562579995304, -96.8569410000539, -96.8569989997185, -96.8570850000704, -96.8591959997655, -96.8617540002923, -96.8624370003416, -96.86514600045, -96.8657220002709, -96.8667470000225, -96.8693669998471, -96.8701140003013, 
-96.8710139999215, -96.8722660000263, -96.8731409999955, -96.8742479997205, -96.8743050005088, -96.8743710001669, -96.8747169999251, -96.876518999278, -96.8789510001756, -96.8814710006787, -96.8817830002779, -96.8828760001097, -96.8838259997821, -96.8840129994726, -96.8856449995991, -96.8859270003537, -96.8861349996153, -96.8865279997285, -96.8870799998711, -96.8883060004991, -96.888722999786, -96.8907289996994, -96.8913570005123, -96.8915259999633, -96.8915260004001, -96.8915530004205, -96.8915510003911, 
-96.8915559995917, -96.8915619997906, -96.8916569998997, -96.8916529998844, -96.8916570000344, -96.8915609996383, -96.8915379997921, -96.8914799999146, -96.8914959996867, -96.89149500077, -96.8914960002781, -96.8914950005299, -96.8914809999752, -96.8914770000806, -96.8914729999393, -96.8914650003561, -96.891455999885, -96.891455999746, -96.8914569995143, -96.8914589993412, -96.8914558787671, -96.8903428742677, -96.8903225669128, -96.8887045359076, -96.8877415134682, -96.8877016649134, -96.8876734922013, 
-96.8876640906272, -96.8876534829624, -96.887643929498, -96.887633620999, -96.8856904619826, -96.8851850000017, -96.884716713757, -96.8825908464866, -96.8820716856623, -96.8815242953378, -96.8809972191889, -96.8804337377624, -96.8796046144865, -96.8796034078161, -96.8795862532588, -96.8795845855198, -96.8795797463443, -96.8795749268905, -96.8795744122346, -96.8795305919, -96.8785600061344, -96.8785599507983, -96.8785584053503, -96.8785582239219, -96.878558098899, -96.8795253610606, -96.8809187806141, 
-96.8809193956984, -96.880921139112, -96.8809273899427, -96.8809296239427, -96.8809380228959, -96.8809387197879, -96.8809387890514, -96.8809976455033, -96.8830181038466, -96.8831210371276, -96.8831079995563, -96.8830990002742, -96.8831150004839, -96.8831129996999, -96.8830970001985, -96.883092000292, -96.8830909998306, -96.8831000004463, -96.8830929995859, -96.8830879999576, -96.8831040002137, -96.8830949996137, -96.8830860001104, -96.8830920004406, -96.8829169996977, -96.8827910005383, -96.8827000004629, 
-96.8825250008123, -96.8824230001414, -96.8822480004893, -96.8820849999974, -96.8816149995801, -96.8806380004013, -96.8806250000502, -96.880630000136, -96.8806280003166, -96.8802049997218, -96.8782949995215, -96.8775359998136, -96.8771419996696, -96.8769819999475, -96.8769059997707, -96.8766819996984, -96.876223000045, -96.8758579994418, -96.8754789998707, -96.8747409999471, -96.87443699933, -96.8741679995589, -96.8741680001751, -96.8741910000282, -96.8741909996193, -96.8741980003608, -96.8742140003402, 
-96.8742189991041, -96.8742139996661, -96.8742130003274, -96.8741899999961, -96.8741820001614, -96.8741819996415, -96.8741509997708, -96.87411199971, -96.8740970006251, -96.8740419999437, -96.8740269995972, -96.8739259993076, -96.8736539991714, -96.8730869999281, -96.8730170001803, -96.8729240001276, -96.872876999795, -96.8728339996162, -96.8728140001538, -96.8727969999765, -96.8727869999938, -96.8727069995443, -96.8726909997488, -96.8726599992045, -96.872644999722, -96.8726520002795, -96.872614000499, 
-96.8725520002479, -96.8725590001383, -96.8725730006913, -96.8725999995294, -96.8726399999954, -96.8727190002491, -96.872798999734, -96.8728790001365, -96.8729319996724, -96.8729850005505, -96.873092000117, -96.8733710006818, -96.8734639995102, -96.8736100002082, -96.8737030001643, -96.8737849999463, -96.8738650004731, -96.8739020002056, -96.8739179998222, -96.87390900037, -96.8738970003903, -96.873902000397, -96.8738869991732, -96.8738600001571, -96.8738400005582, -96.8738460000993, -96.8738400001454, 
-96.8724319999924, -96.8715420004436, -96.8709210000877, -96.8706200002743, -96.8705220003085, -96.8696840002386, -96.8666620003265, -96.8629069996763, -96.8624900003034, -96.8616630002814, -96.8614409999608, -96.8608829993779, -96.8593599999835, -96.8584740000927, -96.8582960005925, -96.8577879995858, -96.8576640001045, -96.8571830002101, -96.8570100007163, -96.8566360005029, -96.8564889997267, -96.8562359999157, -96.8557359993329, -96.8547049995195, -96.851236999892, -96.850483999605, -96.8503679998808, 
-96.8502839999444, -96.8492879996549, -96.8490010001539, -96.8482360001649, -96.8477930007992, -96.8473249999577, -96.8471910000417, -96.8465220003253, -96.8457569999967, -96.8452580000775, -96.8446230002882, -96.8442020000588, -96.8438009994953, -96.8434940004127, -96.8430979997856, -96.8428759997856, -96.8426530000775, -96.8423749994851, -96.8418129994621, -96.8412289999573, -96.8407499997214, -96.839317999944, -96.838980999825, -96.8386439999584, -96.838295999894, -96.8379609998144, -96.837669000048, 
-96.8374029999605, -96.8370439998781, -96.836875999652, -96.8367510002205, -96.8360279996327, -96.8357019996657, -96.8355069999282, -96.8340210007594, -96.8320229998621, -96.8313999999889, -96.8281649996578, -96.82771899978, -96.8273859997736, -96.8269849990091, -96.8260930001935, -96.8253919998346, -96.823805000227, -96.8230669999457, -96.8228449996501, -96.8220580003744, -96.8218380004256, -96.8212920002071, -96.8210609997046, -96.8207499999299, -96.8185090001364, -96.8176849996917, -96.8156840002694, 
-96.8150130002373, -96.8147649999435, -96.8138899997391, -96.8131699998136, -96.8129389996806, -96.8127630003247, -96.811932999601, -96.8115819991534, -96.811260999722, -96.8111730001576, -96.8110909995108, -96.8111270001681, -96.8110579999612, -96.8109460004616, -96.8107759998953, -96.8107000003764, -96.8106360000739, -96.8105739998133, -96.8104639998982, -96.8104110000388, -96.8102050003197, -96.8100950001329, -96.8099570006762, 32.7713889988583, 32.7712199990555, 32.7711039996797, 32.7707829993193, 
32.7705739988429, 32.7704039989115, 32.7703689992741, 32.7701129993163, 32.7700269991822, 32.7699339989642, 32.7697139996658, 32.7695259987621, 32.7694159989746, 32.7693399988063, 32.7692249989896, 32.7691289994178, 32.7690339995202, 32.7689879993094, 32.7689319988745, 32.7688839988636, 32.768810999026, 32.7687319992731, 32.7686279988949, 32.7686309990839, 32.768637998761, 32.7685549992738, 32.7682729991705, 32.7679749989078, 32.7678559990612, 32.7676049993423, 32.7673009995764, 32.7671859986233, 
32.7670489989412, 32.7667159990908, 32.7665669987575, 32.7664439983119, 32.7662049992864, 32.7658389983219, 32.7654749989875, 32.7652369987618, 32.7650309986779, 32.7650009987193, 32.7648299988229, 32.7646289991473, 32.7640929991765, 32.7629519990413, 32.7605859990147, 32.7600729985275, 32.7597009992578, 32.759514999181, 32.7593379987844, 32.7591489990353, 32.7589159984344, 32.7587679987941, 32.758624998736, 32.758377998996, 32.7580929997969, 32.7577919992195, 32.7574149992517, 32.756918998838, 32.7557239986911, 
32.7550719998134, 32.7546039998823, 32.7541159994721, 32.7540489994401, 32.7533149996804, 32.7512159988823, 32.7503709990308, 32.7500979991952, 32.7498339988324, 32.7495779986113, 32.7491659991217, 32.7488359986165, 32.7487499995195, 32.7485479990755, 32.7483139988707, 32.7478079994433, 32.7474899983254, 32.747267999388, 32.7463869994415, 32.7460969988848, 32.7458199985939, 32.7456739987593, 32.7455699992161, 32.7454379990356, 32.7451669991185, 32.7450949989071, 32.7450469992049, 32.7449979988779, 
32.7444079986388, 32.7436509993092, 32.742425998658, 32.7422779996219, 32.7420469991965, 32.7414459985885, 32.7405409992458, 32.7402399986534, 32.740045998887, 32.7398989996468, 32.739774999109, 32.7395579986128, 32.7394199993189, 32.7391529988545, 32.7390439984171, 32.7389389987952, 32.7387359989003, 32.7384299991459, 32.7382359990275, 32.7380309989086, 32.7378099996143, 32.7375209990974, 32.7362719992561, 32.7359259986131, 32.7355399991658, 32.7348649987784, 32.7346559988525, 32.734452999428, 32.7340809988673, 
32.7337389987776, 32.7333329992468, 32.7328189993331, 32.7323789986004, 32.7322189994702, 32.7314959996243, 32.731128998682, 32.7307729993439, 32.7305969988379, 32.7302289990183, 32.7294519986837, 32.729040998738, 32.7285689995098, 32.7276929992488, 32.7275099993753, 32.7270209992183, 32.7264249994659, 32.7250739996774, 32.7243229990325, 32.7233079990536, 32.7229869992489, 32.7227829989771, 32.7204749993412, 32.7203599990459, 32.7203599995081, 32.7203599986858, 32.7203539987983, 32.7203499991379, 
32.7203119994194, 32.7203119992844, 32.7203089989824, 32.7203079990623, 32.7203059991179, 32.7203119993482, 32.7203059992216, 32.7203229992571, 32.7203189987889, 32.7203159990224, 32.720311999502, 32.7203059989027, 32.7203179994741, 32.7203179987378, 32.7203119993959, 32.7203229993123, 32.7203429993917, 32.7203429991014, 32.7203309992749, 32.7203299994221, 32.7203419990197, 32.7203479991822, 32.7203419984444, 32.7202809993012, 32.7202329987153, 32.7202079984632, 32.7202079992341, 32.7202019994779, 
32.7202019996394, 32.7202209991916, 32.7202149989923, 32.7202189989033, 32.7202209996116, 32.7202209993273, 32.7202269994854, 32.7202329986985, 32.7202449991494, 32.7202499987763, 32.7202559988341, 32.7202599993021, 32.7202689989559, 32.7202559992236, 32.7202619993516, 32.7202639989983, 32.7202639984716, 32.7202839987641, 32.7202889988694, 32.7202799988354, 32.7202889991501, 32.7202969991937, 32.7203259986391, 32.7203149995941, 32.7203149988586, 32.7203139993038, 32.7203029986363, 32.7203139988596, 
32.7203109990532, 32.7203209991743, 32.720310998894, 32.7202979997516, 32.7202949992588, 32.7203109991553, 32.7203339988559, 32.7203459990411, 32.7203539994516, 32.720337998891, 32.720443999199, 32.7211329993272, 32.7217179994306, 32.722343999525, 32.7225849988233, 32.7233769991536, 32.7237949985196, 32.7244169990922, 32.7252479994908, 32.7253549990408, 32.7254609990044, 32.7264859995094, 32.7266559989997, 32.7274009991221, 32.727937999009, 32.7283429992958, 32.7288109993254, 32.729179998913, 32.729545999245, 
32.7299149990356, 32.7302269992664, 32.7306319988315, 32.7310009993719, 32.731592850061, 32.7315784505412, 32.7318907983773, 32.7318822625579, 32.7318771718423, 32.7318769606478, 32.7331566482203, 32.7335836904068, 32.7340655069379, 32.7344994333101, 32.734967643682, 32.7349472947187, 32.7349419965153, 32.7349370865177, 32.7349147734539, 32.7349093185857, 32.7349035651932, 32.7348980226026, 32.7348920953812, 32.7348833681615, 32.7349494832824, 32.7358893942469, 32.7359807698426, 32.7368669567848, 
32.7377493098574, 32.7378436344333, 32.7392075787444, 32.7392060568849, 32.7392659989097, 32.7404167556949, 32.7405522583238, 32.7406465753485, 32.740401083601, 32.7400471161395, 32.7400751243598, 32.7401544928678, 32.7409436912899, 32.7412257229167, 32.7422862829194, 32.7423742926374, 32.7423833100652, 32.7423836753484, 32.742396209121, 32.7423968708013, 32.7428099992253, 32.7433159988481, 32.7437189993812, 32.7437909991027, 32.7442839993159, 32.7447959990956, 32.7449079994693, 32.7453079993042, 
32.7459079988668, 32.746368999382, 32.7465519983608, 32.7468139989271, 32.7470899991452, 32.7474199986627, 32.7474079994496, 32.7473829995466, 32.7473439988742, 32.7472929981827, 32.7472729992726, 32.7472519997425, 32.747246999319, 32.7472519989673, 32.7472519992656, 32.7480639988069, 32.7485529990091, 32.7495689988769, 32.7495639990123, 32.7495549993882, 32.7495569987235, 32.7495689993137, 32.7495609991617, 32.7495609989511, 32.7495219988091, 32.7495049995152, 32.7494959992603, 32.7494959992717, 
32.7495009987239, 32.7495009984345, 32.7495389986626, 32.7500339986837, 32.7503679994897, 32.7514689991563, 32.7525669994129, 32.7533009990987, 32.753379999002, 32.7534549988944, 32.7535629992625, 32.7542749987115, 32.7548239985094, 32.7551699997127, 32.7560249990096, 32.758087998879, 32.7584289984026, 32.7585799996582, 32.7586359995883, 32.7588569989866, 32.7592029993053, 32.7597569988415, 32.7598169986625, 32.7599599990441, 32.7600779994246, 32.7602499988699, 32.7603079986342, 32.7604239988376, 
32.7605569990141, 32.7611749994148, 32.7612599991688, 32.761650999126, 32.7617119991678, 32.7617559991212, 32.7624219993653, 32.763623999445, 32.7639369987952, 32.7640349992072, 32.7641689986468, 32.7642139987558, 32.7643809992236, 32.7645149987303, 32.7646049996928, 32.7646499984595, 32.7646819996111, 32.7647949992292, 32.7649949992917, 32.7650509987782, 32.7651969990253, 32.7653089996217, 32.765517998742, 32.765776999494, 32.7659829991061, 32.7662099985973, 32.7664329993992, 32.7667279993106, 32.7668209988023, 
32.7670509984839, 32.7671339992384, 32.7673219986505, 32.7674249991034, 32.7675499992395, 32.7675099990521, 32.7674969987268, 32.7674569994695, 32.7674529992769, 32.7674529992756, 32.7674099990402, 32.767318999282, 32.7672099987325, 32.7671959994698, 32.7671379989747, 32.767125999171, 32.7670969987461, 32.7669689993022, 32.7668349992119, 32.7667979988324, 32.7666909986505, 32.7666609988227, 32.7665149991313, 32.7664669990496, 32.7663769992426, 32.766339999215, 32.7662639990997, 32.7661189989184, 
32.7658319987338, 32.7648339986759, 32.764589998667, 32.7645499996623, 32.7645299987564, 32.764256999657, 32.7641869991303, 32.7640439995558, 32.7639929988629, 32.7639589992647, 32.7639469991018, 32.7639329986379, 32.7639699983282, 32.7640289991212, 32.7641309994145, 32.7642179994139, 32.7643149998192, 32.7644039985668, 32.7645349983393, 32.7646239991154, 32.7646989990922, 32.7648089988151, 32.765073999232, 32.7653829990752, 32.7656529993379, 32.7664189996158, 32.7665729989072, 32.7667169985367, 
32.7668469993487, 32.7669589991463, 32.7670479984061, 32.7671389997043, 32.7672309987686, 32.7672629986986, 32.7672909990815, 32.7674179994671, 32.7674599987416, 32.7674759986955, 32.7676419994497, 32.767852999102, 32.7679289988046, 32.7682809990492, 32.7683489989397, 32.7683969992361, 32.7684519989736, 32.7685819990475, 32.7687139990032, 32.7690219993898, 32.7691629992538, 32.7692049993962, 32.7693569988025, 32.7694049994372, 32.7694949992429, 32.7695329991132, 32.7695919991537, 32.770019998865, 
32.7702069991996, 32.7706129991515, 32.7707879987762, 32.770839999028, 32.7710219989881, 32.77109899965, 32.7711409990283, 32.7711719994121, 32.7713289986362, 32.7713719989887, 32.7713719995156, 32.7713679992682, 32.7713709991547, 32.7714169986827, 32.7714639990457, 32.7715599988958, 32.7717409996129, 32.7718299987004, 32.7719179990897, 32.7720329988618, 32.7718609995938, 32.7717829992656, 32.7715689991743, 32.7714859993843, 32.7713889988583)))"
